sample_id,label,category,relative_path,original_path,extension
non_cv_00215,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00215.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2051185001.tif,.tif
non_cv_00216,non_cv,budget,raw/non_cv/budget/non_cv_00216.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2044866288.tif,.tif
non_cv_00217,non_cv,news_article,raw/non_cv/news_article/non_cv_00217.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\91715443_91715444.tif,.tif
non_cv_00218,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00218.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\PUBLICATIONS027050-7.tif,.tif
non_cv_00219,non_cv,email,raw/non_cv/email/non_cv_00219.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2085779922b.tif,.tif
non_cv_00220,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00220.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\1000372194_1000372195.tif,.tif
non_cv_00221,non_cv,presentation,raw/non_cv/presentation/non_cv_00221.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2022842335_2022842339.tif,.tif
non_cv_00222,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00222.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2070712649.tif,.tif
non_cv_00223,non_cv,memo,raw/non_cv/memo/non_cv_00223.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\0012844294.tif,.tif
non_cv_00224,non_cv,news_article,raw/non_cv/news_article/non_cv_00224.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\tnwl0050192.tif,.tif
non_cv_00225,non_cv,memo,raw/non_cv/memo/non_cv_00225.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\88764915.tif,.tif
non_cv_00226,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00226.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\60030642_60030653.tif,.tif
non_cv_00227,non_cv,invoice,raw/non_cv/invoice/non_cv_00227.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\2084020310.tif,.tif
non_cv_00228,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00228.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2023141421.tif,.tif
non_cv_00229,non_cv,email,raw/non_cv/email/non_cv_00229.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\531455573+-5582.tif,.tif
non_cv_00230,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00230.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\86069333.tif,.tif
non_cv_00231,non_cv,memo,raw/non_cv/memo/non_cv_00231.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\0000232877.tif,.tif
non_cv_00232,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00232.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2042523223.tif,.tif
non_cv_00233,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00233.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2501185100_2501185101.tif,.tif
non_cv_00234,non_cv,form,raw/non_cv/form/non_cv_00234.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\512980631.tif,.tif
non_cv_00235,non_cv,letter,raw/non_cv/letter/non_cv_00235.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2070581060.tif,.tif
non_cv_00236,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00236.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\0000399342.tif,.tif
non_cv_00237,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00237.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\524088078+-8079.tif,.tif
non_cv_00238,non_cv,specification,raw/non_cv/specification/non_cv_00238.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\0000055036.tif,.tif
non_cv_00239,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00239.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\503781900+-1900.tif,.tif
non_cv_00240,non_cv,letter,raw/non_cv/letter/non_cv_00240.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2046313909.tif,.tif
non_cv_00241,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00241.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\50550850-0856.tif,.tif
non_cv_00242,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00242.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\0000556063.tif,.tif
non_cv_00243,non_cv,form,raw/non_cv/form/non_cv_00243.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\516425447+-5447.tif,.tif
non_cv_00244,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00244.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\91017414_91017419.tif,.tif
non_cv_00245,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00245.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2063686085.tif,.tif
non_cv_00246,non_cv,email,raw/non_cv/email/non_cv_00246.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2083636716d_6717.tif,.tif
non_cv_00247,non_cv,presentation,raw/non_cv/presentation/non_cv_00247.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\98611793.tif,.tif
non_cv_00248,non_cv,budget,raw/non_cv/budget/non_cv_00248.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\tnwl0000553_0558.tif,.tif
non_cv_00249,non_cv,memo,raw/non_cv/memo/non_cv_00249.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\tcal0414098.tif,.tif
non_cv_00250,non_cv,specification,raw/non_cv/specification/non_cv_00250.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\504528557+-8557.tif,.tif
non_cv_00251,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00251.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\50338159-8164.tif,.tif
non_cv_00252,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00252.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2505367873.tif,.tif
non_cv_00253,non_cv,letter,raw/non_cv/letter/non_cv_00253.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\509019183_509019186.tif,.tif
non_cv_00254,non_cv,budget,raw/non_cv/budget/non_cv_00254.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2048487445_2048487446.tif,.tif
non_cv_00255,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00255.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\83238187_8215.tif,.tif
non_cv_00256,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00256.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517239472+-9476.tif,.tif
non_cv_00257,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00257.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\501782256.tif,.tif
non_cv_00258,non_cv,email,raw/non_cv/email/non_cv_00258.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2074163999.tif,.tif
non_cv_00259,non_cv,presentation,raw/non_cv/presentation/non_cv_00259.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\24011652_24011663.tif,.tif
non_cv_00260,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00260.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\501033869+-3920.tif,.tif
non_cv_00261,non_cv,budget,raw/non_cv/budget/non_cv_00261.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2041007034.tif,.tif
non_cv_00262,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00262.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2061004929.tif,.tif
non_cv_00263,non_cv,specification,raw/non_cv/specification/non_cv_00263.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\0000057554.tif,.tif
non_cv_00264,non_cv,memo,raw/non_cv/memo/non_cv_00264.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\ti16680704.tif,.tif
non_cv_00265,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00265.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\50716389-6389.tif,.tif
non_cv_00266,non_cv,news_article,raw/non_cv/news_article/non_cv_00266.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\tob11428.10_tob11428.11.tif,.tif
non_cv_00267,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00267.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2070500859_0860.tif,.tif
non_cv_00268,non_cv,email,raw/non_cv/email/non_cv_00268.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2074378233b.tif,.tif
non_cv_00269,non_cv,form,raw/non_cv/form/non_cv_00269.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\00836207.tif,.tif
non_cv_00270,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00270.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517516309+-6309.tif,.tif
non_cv_00271,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00271.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\506084282+-4283.tif,.tif
non_cv_00272,non_cv,news_article,raw/non_cv/news_article/non_cv_00272.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\ton01428.61.tif,.tif
non_cv_00273,non_cv,specification,raw/non_cv/specification/non_cv_00273.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2057414814.tif,.tif
non_cv_00274,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00274.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\60014674_60014684.tif,.tif
non_cv_00275,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00275.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\500909801.tif,.tif
non_cv_00276,non_cv,invoice,raw/non_cv/invoice/non_cv_00276.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\2028693033_2028693034.tif,.tif
non_cv_00277,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00277.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517755188+-5189.tif,.tif
non_cv_00278,non_cv,budget,raw/non_cv/budget/non_cv_00278.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2040294596.tif,.tif
non_cv_00279,non_cv,specification,raw/non_cv/specification/non_cv_00279.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2069724794.tif,.tif
non_cv_00280,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00280.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\92196723_6726.tif,.tif
non_cv_00281,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00281.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\506904678.tif,.tif
non_cv_00282,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00282.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2025441665.tif,.tif
non_cv_00283,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00283.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\1000366911.tif,.tif
non_cv_00284,non_cv,form,raw/non_cv/form/non_cv_00284.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2051043895.tif,.tif
non_cv_00285,non_cv,presentation,raw/non_cv/presentation/non_cv_00285.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2028967262_2028967268.tif,.tif
non_cv_00286,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00286.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\500428101.tif,.tif
non_cv_00287,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00287.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\518140732+-0733.tif,.tif
non_cv_00288,non_cv,form,raw/non_cv/form/non_cv_00288.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\0060165496.tif,.tif
non_cv_00289,non_cv,email,raw/non_cv/email/non_cv_00289.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\527929693+-9693.tif,.tif
non_cv_00290,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00290.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\0071086627.tif,.tif
non_cv_00291,non_cv,budget,raw/non_cv/budget/non_cv_00291.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2049418682.tif,.tif
non_cv_00292,non_cv,letter,raw/non_cv/letter/non_cv_00292.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\50556506-6506.tif,.tif
non_cv_00293,non_cv,form,raw/non_cv/form/non_cv_00293.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2077786911.tif,.tif
non_cv_00294,non_cv,resume,raw/non_cv/resume/non_cv_00294.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50591039-1040.tif,.tif
non_cv_00295,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00295.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517548461+-8462.tif,.tif
non_cv_00296,non_cv,letter,raw/non_cv/letter/non_cv_00296.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\517171027_517171028.tif,.tif
non_cv_00297,non_cv,presentation,raw/non_cv/presentation/non_cv_00297.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2024098998_2024099020.tif,.tif
non_cv_00298,non_cv,specification,raw/non_cv/specification/non_cv_00298.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2031311580.tif,.tif
non_cv_00299,non_cv,email,raw/non_cv/email/non_cv_00299.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2080434752.tif,.tif
non_cv_00300,non_cv,letter,raw/non_cv/letter/non_cv_00300.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\0000904861.tif,.tif
non_cv_00301,non_cv,presentation,raw/non_cv/presentation/non_cv_00301.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2015021535_2015021540.tif,.tif
non_cv_00302,non_cv,invoice,raw/non_cv/invoice/non_cv_00302.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\80211531.tif,.tif
non_cv_00303,non_cv,news_article,raw/non_cv/news_article/non_cv_00303.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\ti16381749.tif,.tif
non_cv_00304,non_cv,budget,raw/non_cv/budget/non_cv_00304.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\tcal0348511.tif,.tif
non_cv_00305,non_cv,specification,raw/non_cv/specification/non_cv_00305.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2057677802.tif,.tif
non_cv_00306,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00306.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2056976155.tif,.tif
non_cv_00307,non_cv,email,raw/non_cv/email/non_cv_00307.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\525095781+-5781.tif,.tif
non_cv_00308,non_cv,letter,raw/non_cv/letter/non_cv_00308.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\0001453935.tif,.tif
non_cv_00309,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00309.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2051516398_2051516408.tif,.tif
non_cv_00310,non_cv,invoice,raw/non_cv/invoice/non_cv_00310.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\50127323-7323.tif,.tif
non_cv_00311,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00311.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\0060188645.tif,.tif
non_cv_00312,non_cv,specification,raw/non_cv/specification/non_cv_00312.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2053578217_2053578218.tif,.tif
non_cv_00313,non_cv,letter,raw/non_cv/letter/non_cv_00313.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\508330972_508330974.tif,.tif
non_cv_00314,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00314.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517725485+-5486.tif,.tif
non_cv_00315,non_cv,presentation,raw/non_cv/presentation/non_cv_00315.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\88029248.tif,.tif
non_cv_00316,non_cv,invoice,raw/non_cv/invoice/non_cv_00316.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\2028715543.tif,.tif
non_cv_00317,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00317.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\CTRSP-FILES008286-82.tif,.tif
non_cv_00318,non_cv,budget,raw/non_cv/budget/non_cv_00318.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\ti16811718.tif,.tif
non_cv_00319,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00319.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\84460012_84460017.tif,.tif
non_cv_00320,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00320.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2046908072.tif,.tif
non_cv_00321,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00321.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2080158729.tif,.tif
non_cv_00322,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00322.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\10201499.tif,.tif
non_cv_00323,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00323.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2070268598.tif,.tif
non_cv_00324,non_cv,resume,raw/non_cv/resume/non_cv_00324.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50540926-0927.tif,.tif
non_cv_00325,non_cv,email,raw/non_cv/email/non_cv_00325.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2084391711.tif,.tif
non_cv_00326,non_cv,handwritten,raw/non_cv/handwritten/non_cv_00326.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\515559668+-9672.tif,.tif
non_cv_00327,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00327.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\2041485795.tif,.tif
non_cv_00328,non_cv,memo,raw/non_cv/memo/non_cv_00328.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\01399132.tif,.tif
non_cv_00329,non_cv,invoice,raw/non_cv/invoice/non_cv_00329.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\89001492.tif,.tif
non_cv_00330,non_cv,news_article,raw/non_cv/news_article/non_cv_00330.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2084590812.tif,.tif
non_cv_00331,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00331.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\50203925-3926.tif,.tif
non_cv_00332,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00332.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\1004856479_1004856524.tif,.tif
non_cv_00333,non_cv,invoice,raw/non_cv/invoice/non_cv_00333.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\2029370191.tif,.tif
non_cv_00334,non_cv,form,raw/non_cv/form/non_cv_00334.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2075084960.tif,.tif
non_cv_00335,non_cv,specification,raw/non_cv/specification/non_cv_00335.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2069740295.tif,.tif
non_cv_00336,non_cv,budget,raw/non_cv/budget/non_cv_00336.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\tnwl0025419.tif,.tif
non_cv_00337,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00337.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\0071065864.tif,.tif
non_cv_00338,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00338.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\tob03001.59_tob03001.62.tif,.tif
non_cv_00339,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00339.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2028626874.tif,.tif
non_cv_00340,non_cv,budget,raw/non_cv/budget/non_cv_00340.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\92870868.tif,.tif
non_cv_00341,non_cv,invoice,raw/non_cv/invoice/non_cv_00341.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\80701399.tif,.tif
non_cv_00342,non_cv,advertisement,raw/non_cv/advertisement/non_cv_00342.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\502219604.tif,.tif
non_cv_00343,non_cv,budget,raw/non_cv/budget/non_cv_00343.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\tob07117.62.tif,.tif
non_cv_00344,non_cv,budget,raw/non_cv/budget/non_cv_00344.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2040964646_2040964671.tif,.tif
non_cv_00345,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_00345.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\50264707-4723.tif,.tif
non_cv_00346,non_cv,invoice,raw/non_cv/invoice/non_cv_00346.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\89000889.tif,.tif
non_cv_00347,non_cv,specification,raw/non_cv/specification/non_cv_00347.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\87401038.tif,.tif
non_cv_00348,non_cv,letter,raw/non_cv/letter/non_cv_00348.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\ti17210679.tif,.tif
non_cv_00349,non_cv,budget,raw/non_cv/budget/non_cv_00349.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\93382518.tif,.tif
non_cv_00350,non_cv,form,raw/non_cv/form/non_cv_00350.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\507698459_507698461.tif,.tif
non_cv_00351,non_cv,resume,raw/non_cv/resume/non_cv_00351.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50613712-3713.tif,.tif
non_cv_00352,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_00352.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\0001217426.tif,.tif
non_cv_00353,non_cv,presentation,raw/non_cv/presentation/non_cv_00353.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2046685669.tif,.tif
non_cv_00354,non_cv,specification,raw/non_cv/specification/non_cv_00354.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2057447409_2057447416.tif,.tif
non_cv_00355,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00355.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2071273458.tif,.tif
non_cv_00356,non_cv,letter,raw/non_cv/letter/non_cv_00356.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2070394237.tif,.tif
non_cv_00357,non_cv,specification,raw/non_cv/specification/non_cv_00357.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2057436036_2057436038.tif,.tif
non_cv_00358,non_cv,budget,raw/non_cv/budget/non_cv_00358.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\0000337800.tif,.tif
non_cv_00359,non_cv,memo,raw/non_cv/memo/non_cv_00359.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\2051123073.tif,.tif
non_cv_00360,non_cv,file_folder,raw/non_cv/file_folder/non_cv_00360.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2024482463.tif,.tif
non_cv_00361,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_00361.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2505529667_9672.tif,.tif
